SDG_label;fos_id;fos_name;
SDG_3;2776986184;Ethmoid bone;
SDG_3;2780732845;Ethmoid sinus;
SDG_3;173811977;Ethmoidectomy;
SDG_3;2777386904;Ethnic origin;
SDG_3;2910187799;Ethnic populations;
SDG_3;202216756;Ethnobotany;
SDG_3;2777605781;Ethnomedicine;
SDG_3;2779619453;Ethosuximide;
SDG_3;2780740339;Ethyl glucuronide;
SDG_3;2777249477;Ethyl maltol;
SDG_3;2779533485;Ethylbenzene;
SDG_3;2777516009;Ethylene glycol;
SDG_3;2776276399;Ethylene glycol poisoning;
SDG_3;2780753045;Ethylmorphine;
SDG_3;2778125517;Eticlopride;
SDG_3;2781104859;Etidronic acid;
SDG_3;2777344897;Etiocholanolone;
SDG_3;137627325;Etiology;
SDG_3;2777807940;Etodolac;
SDG_3;2779676917;Etomidate;
SDG_3;2778119113;Etoposide;
SDG_3;2776214540;Etoricoxib;
SDG_3;2779166228;Etorphine;
SDG_3;2776705134;Etretinate;
SDG_3;2781207017;Eucalyptus oil;
SDG_3;100924687;Euchromatin;
SDG_3;2780409773;Eucommia ulmoides;
SDG_3;203244331;Euglobulin lysis time;
SDG_3;98086919;Eukaryotic DNA replication;
SDG_3;38829236;Euphoriant;
SDG_3;2779191579;Eurema hecabe;
SDG_3;2779040412;EuroSCORE;
SDG_3;186615474;European Prospective Investigation into Cancer and Nutrition;
SDG_3;2779434501;Eurycoma longifolia;
SDG_3;2780487920;Eustachian tube;
SDG_3;2911190986;Eustachian tube function;
SDG_3;2777195454;Euthyroid;
SDG_3;2777316304;Euthyroid sick syndrome;
SDG_3;2909702093;Evagination;
SDG_3;2777649898;Evans Blue;
SDG_3;2781128166;Evans syndrome;
SDG_3;2910491948;Evening Primrose Oil;
SDG_3;67359045;Event-related potential;
SDG_3;2779699572;Everolimus;
SDG_3;2909937042;Every Four Weeks;
SDG_3;2909594588;Every Hour;
SDG_3;2910902742;Every Six Months;
SDG_3;2910550293;Every Three Weeks;
SDG_3;2909428473;Every Two Weeks;
SDG_3;2777614013;Evidence-based dentistry;
SDG_3;110921888;Evidence-based management;
SDG_3;19648533;Evidence-based medicine;
SDG_3;2780905194;Evidence-based nursing;
SDG_3;2777503682;Evidence-based policy;
SDG_3;141330323;Evidence-based practice;
SDG_3;2778206439;Evisceration (ophthalmology);
SDG_3;2910370817;Evodia rutaecarpa;
SDG_3;2779883843;Evodiamine;
SDG_3;2780454244;Evoked activity;
SDG_3;2778823896;Evoked potential;
SDG_3;2778114629;Evolocumab;
SDG_3;27873384;Evolution of human intelligence;
SDG_3;172070357;Evolution of influenza;
SDG_3;105619462;Evolutionary medicine;
SDG_3;2777586341;Ewing's sarcoma;
SDG_3;2910473245;Ex vivo gene therapy;
SDG_3;2777014857;Exacerbation;
SDG_3;2777003408;Exaggeration;
SDG_3;2777489803;Exanthem;
SDG_3;2910745934;Excessive Bleeding;
SDG_3;2908875944;Excessive alcohol consumption;
SDG_3;2781433485;Excessive daytime sleepiness;
SDG_3;2911058176;Excessive drinking;
SDG_3;2911027122;Excessive weight;
SDG_3;2779042277;Exchange transfusion;
SDG_3;2777239854;Excipient;
SDG_3;114908165;Excitation–contraction coupling;
SDG_3;2911067986;Excitatory Amino Acid Antagonists;
SDG_3;113657865;Excitatory amino-acid transporter;
SDG_3;112592302;Excitatory postsynaptic potential;
SDG_3;99223954;Excitatory synapse;
SDG_3;2781012912;Excitotoxicity;
SDG_3;2909575495;Excoriation;
SDG_3;10146269;Excretion;
SDG_3;16527932;Excretory system;
SDG_3;2909921777;Excretory urography;
SDG_3;2910948177;Excruciating;
SDG_3;2779985164;Executive dysfunction;
SDG_3;2775968953;Executive functions;
SDG_3;2775860665;Exemestane;
SDG_3;49926397;Exemplar theory;
SDG_3;2780533449;Exenatide;
SDG_3;2781052626;Exencephaly;
SDG_3;2780792884;Exercise addiction;
SDG_3;2909175668;Exercise duration;
SDG_3;2780049918;Exercise equipment;
SDG_3;2909902876;Exercise frequency;
SDG_3;2776811442;Exercise intensity;
SDG_3;2777321227;Exercise intolerance;
SDG_3;2778765836;Exercise machine;
SDG_3;133165541;Exercise physiology;
SDG_3;2779673892;Exercise prescription;
SDG_3;2909956610;Exercise rehabilitation;
SDG_3;2911099921;Exercise stress testing;
SDG_3;2777771302;Exercise therapy;
SDG_3;2909804582;Exercise time;
SDG_3;2778531465;Exercise-induced asthma;
SDG_3;2778310968;Exertion;
SDG_3;2910066949;Exertional dyspnea;
SDG_3;2909337157;Exfoliation syndrome;
SDG_3;2909018248;Exfoliative dermatitis;
SDG_3;43396882;Exhalation;
SDG_3;2780037985;Exhaled breath condensate;
SDG_3;2781142857;Exhaled nitric oxide;
SDG_3;2778510506;Exhibitionism;
SDG_3;2778214642;Exocrine gland;
SDG_3;2910215949;Exocrine pancreas;
SDG_3;2777152358;Exocrine pancreatic insufficiency;
SDG_3;2778448323;Exocyst;
SDG_3;175969161;Exocytosis;
SDG_3;2779710023;Exodermis;
SDG_3;31995883;Exogenous bacteria;
SDG_3;2910995912;Exogenous hormones;
SDG_3;2781178804;Exoglycosidase;
SDG_3;10590036;Exome;
SDG_3;2776832996;Exon junction complex;
SDG_3;2779708934;Exophiala;
SDG_3;2910142535;Exophthalmic goiter;
SDG_3;2775847430;Exophthalmos;
SDG_3;2776903810;Exophthalmus;
SDG_3;2909845545;Exoskeleton Device;
SDG_3;2776951804;Exosporium;
SDG_3;2776088157;Exostosis;
SDG_3;2778207058;Exotropia;
SDG_3;2780892749;Expanded Disability Status Scale;
SDG_3;2775832928;Expanded access;
SDG_3;2910198379;Expectant mothers;
SDG_3;2909092086;Expectorant;
SDG_3;2779984560;Experiential avoidance;
SDG_3;2909253379;Experimental Animal Models;
SDG_3;2778486448;Experimental autoimmune encephalomyelitis;
SDG_3;109335069;Experimental pathology;
SDG_3;2910546404;Experimental pharmacology;
SDG_3;101068787;Experimental psychology;
SDG_3;2909752376;Experimental therapy;
SDG_3;2910959326;Expiratory Time;
SDG_3;2910417940;Expired gas;
SDG_3;112049663;Explicit memory;
SDG_3;2909687627;Explorative laparotomy;
SDG_3;2909069315;Exploratory behaviour;
SDG_3;2778966966;Exploratory laparotomy;
SDG_3;89934551;Exploratory surgery;
SDG_3;2909600298;Explosive force;
SDG_3;119709500;Exposome;
SDG_3;2778458363;Exposure and response prevention;
SDG_3;2778251122;Exposure therapy;
SDG_3;2778143943;Expressed emotion;
SDG_3;2780374836;Expressive Suppression;
SDG_3;2780040553;Exsufflation;
SDG_3;2911026892;Extended Release Formulations;
SDG_3;2780948618;Extended amygdala;
SDG_3;2909351733;Extended care;
SDG_3;2777107064;Extensively drug-resistant tuberculosis;
SDG_3;2909451466;Extensor Carpi Radialis Brevis;
SDG_3;2908794349;Extensor Carpi Ulnaris;
SDG_3;2910165411;Extensor Digitorum Communis;
SDG_3;2779732806;Extensor digitorum longus muscle;
SDG_3;2777944236;Extensor digitorum muscle;
SDG_3;2908582306;Extensor tendons;
SDG_3;2910783895;Exteriorization;
SDG_3;169435470;External Bus Interface;
SDG_3;2777399655;External anal sphincter;
SDG_3;2910820106;External approach;
SDG_3;2775908122;External beam radiotherapy;
SDG_3;2779934287;External capsule;
SDG_3;2776725920;External carotid artery;
SDG_3;2779936055;External cause;
SDG_3;2776162027;External cephalic version;
SDG_3;2909483992;External defibrillators;
SDG_3;2909761537;External drainage;
SDG_3;2909669972;External female genitalia;
SDG_3;2776813713;External fixation;
SDG_3;2910521537;External fixators;
SDG_3;2778692183;External iliac artery;
SDG_3;2776348250;External iliac vein;
SDG_3;2778736619;External jugular vein;
SDG_3;2780098626;External limiting membrane;
SDG_3;2909885882;External parasites;
SDG_3;2778863898;External ventricular drain;
SDG_3;2778316933;Externship;
SDG_3;116598585;Extinction (psychology);
SDG_3;2910000002;Extra-Adrenal;
SDG_3;2910181023;Extra-Articular;
SDG_3;2778828772;Extra-pair copulation;
SDG_3;2113261;Extracellular fluid;
SDG_3;2779915274;Extracorporeal;
SDG_3;2909962264;Extracorporeal Photopheresis;
SDG_3;2780640149;Extracorporeal cardiopulmonary resuscitation;
SDG_3;2776858399;Extracorporeal membrane oxygenation;
SDG_3;2777756408;Extracorporeal shock wave lithotripsy;
SDG_3;2909722292;Extracorporeal shockwave lithotripsy;
SDG_3;2777572544;Extracorporeal shockwave therapy;
SDG_3;2776151748;Extractable nuclear antigens;
SDG_3;204810001;Extraction ratio;
SDG_3;2910996677;Extragonadal;
SDG_3;2909074800;Extrahepatic Bile Ducts;
SDG_3;2910364697;Extrahepatic Biliary Atresia;
SDG_3;2910473521;Extrahepatic Cholestasis;
SDG_3;2779122609;Extramammary Paget's disease;
SDG_3;2909890400;Extramedullary plasmacytoma;
SDG_3;2910604974;Extraneural;
SDG_3;2908628719;Extranodal Disease;
SDG_3;2910106495;Extranodal Involvement;
SDG_3;2776807875;Extraocular muscles;
SDG_3;2910444461;Extrapleural Pneumonectomy;
SDG_3;2909322605;Extrapyramidal disorder;
SDG_3;2780616385;Extrapyramidal symptoms;
SDG_3;2778004746;Extrapyramidal system;
SDG_3;2779540182;Extravasation;
SDG_3;60328900;Extreme longevity tracking;
SDG_3;2908984359;Extremity fractures;
SDG_3;2909011058;Extrinsic Allergic Alveolitis;
SDG_3;2778573061;Exudate;
SDG_3;2910060629;Exudative age-related macular degeneration;
SDG_3;2908892365;Exudative pleural effusion;
SDG_3;2911001335;Exudative retinal detachment;
SDG_3;2909707902;Eye Enucleation;
SDG_3;2909421288;Eye Manifestations;
SDG_3;2910732395;Eye Proteins;
SDG_3;2909114321;Eye abnormality;
SDG_3;2779353581;Eye bank;
SDG_3;2776148792;Eye disease;
SDG_3;2777625524;Eye drop;
SDG_3;2777155141;Eye examination;
SDG_3;2909615057;Eye infection;
SDG_3;2776247893;Eye injuries;
SDG_3;153050134;Eye movement;
SDG_3;2779788018;Eye movement desensitization and reprocessing;
SDG_3;2911018255;Eye muscles;
SDG_3;2777779247;Eye neoplasm;
SDG_3;2908984493;Eye protecting;
SDG_3;2781369828;Eye surgery;
SDG_3;41407105;Eye tracking on the ISS;
SDG_3;2779022956;Eyebrow;
SDG_3;2779884382;Eyelash;
SDG_3;2781302119;Eyelid;
SDG_3;2908584991;Eyelid Diseases;
SDG_3;2910491957;Eyelid Skin;
SDG_3;149629667;Eyestalk;
SDG_3;2779811090;Eyestalk ablation;
SDG_3;2780291845;Eyewitness memory;
SDG_3;2778657065;Ezetimibe;
SDG_3;3499601;F wave;
SDG_3;2778993383;FANCA;
SDG_3;2911115537;FASCIITIS NECROTIZING;
SDG_3;2911078255;FAVORABLE RESPONSE;
SDG_3;2910632525;FDG-Positron Emission Tomography;
SDG_3;2910895738;FEMORAL CONDYLE;
SDG_3;25313486;FEV1/FVC ratio;
SDG_3;66332042;FGF and mesoderm formation;
SDG_3;191709040;FGF1;
SDG_3;2775936931;FGF19;
SDG_3;106646824;FGF21;
SDG_3;2776094402;FGF8;
SDG_3;77390185;FGF9;
SDG_3;2780646079;FHIT;
SDG_3;78150878;FKBP5;
SDG_3;111369323;FLACC scale;
SDG_3;2777937962;FLI1;
SDG_3;18099834;FLT4;
SDG_3;2779579314;FMISO;
SDG_3;2781158288;FMRFamide;
SDG_3;2781096941;FODMAP;
SDG_3;2776705615;FOLFIRI;
SDG_3;2777148230;FOLFIRINOX;
SDG_3;2778260052;FOLFOX;
SDG_3;154456304;FOXA1;
SDG_3;170240278;FOXM1;
SDG_3;2779746258;FOXN1;
SDG_3;2779727006;FOXP3;
SDG_3;2777525943;FRAX;
SDG_3;37686147;FYN;
SDG_3;2908782040;Fab Fragments;
SDG_3;136525101;Fabrication;
SDG_3;2777404818;Fabry disease;
SDG_3;2909637497;Fabry's disease;
SDG_3;2781198719;Facetectomy;
SDG_3;2910499010;Facial Dermatosis;
SDG_3;2909502786;Facial Neuralgia;
SDG_3;2781328162;Facial artery;
SDG_3;2908752338;Facial bone;
SDG_3;2780630137;Facial canal;
SDG_3;2779246384;Facial cleft;
SDG_3;2909683938;Facial deformity;
SDG_3;6183727;Facial electromyography;
SDG_3;2776645201;Facial hair;
SDG_3;2910615465;Facial height;
SDG_3;2780905192;Facial muscles;
SDG_3;2778987478;Facial nerve;
SDG_3;2909748177;Facial nerve function;
SDG_3;2910118690;Facial nerve injury;
SDG_3;2908882559;Facial nerve palsy;
SDG_3;2781019609;Facial paralysis;
SDG_3;2910000000;Facial profile;
SDG_3;2909904977;Facial reconstruction;
SDG_3;2909273841;Facial region;
SDG_3;2779758324;Facial rejuvenation;
SDG_3;2777231552;Facial skeleton;
SDG_3;2910513775;Facial swelling;
SDG_3;178195510;Facial symmetry;
SDG_3;2776190025;Facial tissue;
SDG_3;2777356073;Facial trauma;
SDG_3;2777301891;Facial weakness;
SDG_3;2910674763;Facial wrinkles;
SDG_3;2776633943;Facilitated communication;
SDG_3;2779981540;Facioscapulohumeral muscular dystrophy;
SDG_3;2780304817;Factitious disorder;
SDG_3;2777734465;Factor D;
SDG_3;14356644;Factor H;
SDG_3;2910886357;Factor IXa;
SDG_3;2776046644;Factor V;
SDG_3;2777175894;Factor V Leiden;
SDG_3;2780930249;Factor VII;
SDG_3;2780394355;Factor VII deficiency;
SDG_3;2909192625;Factor VIII inhibitor;
SDG_3;2908626413;Factor VIIa;
SDG_3;2777444498;Factor X;
SDG_3;15045988;Factor XI;
SDG_3;2777167447;Factor XII;
SDG_3;2779672106;Factor XIII;
SDG_3;2779243652;Factor XIII deficiency;
SDG_3;2911038020;Factor XIIIa;
SDG_3;2908776467;Factor Xa Inhibitor;
SDG_3;93698799;Factor regression model;
SDG_3;2779008522;Faecal calprotectin;
SDG_3;2909422849;Faecal microbiota transplantation;
SDG_3;2909721673;Fagerstrom Test for Nicotine Dependence;
SDG_3;2776917539;Failure to thrive;
SDG_3;2781121194;Fainting;
SDG_3;2777052638;Falciform ligament;
SDG_3;2776516907;Fall prevention;
SDG_3;2777971728;Fall protection;
SDG_3;2776325982;Falling Number;
SDG_3;2911106691;Fallopian Tube Neoplasm;
SDG_3;2775883341;Fallopian tube;
SDG_3;2777249960;Fallopian tube cancer;
SDG_3;2910348580;Fallopian tube carcinoma;
SDG_3;2777131913;Falls in older adults;
SDG_3;2909814700;False Negative Reactions;
SDG_3;2779086471;False memory;
SDG_3;2908749524;False recognition;
SDG_3;2777932810;Falx cerebri;
SDG_3;2776723293;Famciclovir;
SDG_3;2910490099;Familial Cancer;
SDG_3;2910403062;Familial Hemophagocytic Lymphohistiocytosis;
SDG_3;2909734376;Familial Hypertrophic Cardiomyopathy;
SDG_3;2779537928;Familial Mediterranean fever;
SDG_3;2780814781;Familial adenomatous polyposis;
SDG_3;2908747819;Familial dilated cardiomyopathy;
SDG_3;2779696190;Familial dysautonomia;
SDG_3;2778042195;Familial hemiplegic migraine;
SDG_3;2779120738;Familial hypercholesterolemia;
SDG_3;2910380316;Familial predisposition;
SDG_3;2909020871;Familial prostate cancer;
SDG_3;2910919162;Family Cancer History;
SDG_3;2779590538;Family Environment Scale;
SDG_3;203083617;Family aggregation;
SDG_3;2778900529;Family caregivers;
SDG_3;2909326880;Family cohesion;
SDG_3;2910370804;Family disruption;
SDG_3;2781179581;Family history;
SDG_3;2909101549;Family interventions;
SDG_3;2777299398;Family nurse practitioner;
SDG_3;2779076696;Family planning;
SDG_3;2908944995;Family stress;
SDG_3;2779017400;Family support;
SDG_3;66509814;Family therapy;
SDG_3;2781263782;Famotidine;
SDG_3;2911112606;Famous persons;
SDG_3;2778124228;Fanconi anemia;
SDG_3;2779026464;Fanconi syndrome;
SDG_3;2909008795;Fanconi's anemia;
SDG_3;2778177282;Farinograph;
SDG_3;2775883245;Farmer's lung;
SDG_3;2910545766;Farming environment;
SDG_3;203862802;Farnesoid X receptor;
SDG_3;2910242456;Farnesyl Transferase Inhibitor;
SDG_3;2781223772;Fascia;
SDG_3;2781134066;Fascia dentata;
SDG_3;2780886866;Fascia lata;
SDG_3;2909680498;Fascial flap;
SDG_3;110537703;Fascicle;
SDG_3;2778970341;Fasciculation;
SDG_3;2779497037;Fasciculus;
SDG_3;2777217379;Fasciitis;
SDG_3;2909137285;Fasciocutaneous flap;
SDG_3;2780097628;Fasciola;
SDG_3;2779487569;Fasciola gigantica;
SDG_3;2777856171;Fasciola hepatica;
SDG_3;2777226933;Fasciolosis;
SDG_3;2776078045;Fast track;
SDG_3;2776139471;Fastigial nucleus;
SDG_3;2909198383;Fasting blood glucose measurement;
SDG_3;2910150201;Fasting blood sugar;
SDG_3;2778298768;Fat embolism;
SDG_3;2909315519;Fat embolism syndrome;
SDG_3;2908613175;Fat emulsions;
SDG_3;2909592598;Fat grafting;
SDG_3;2909423636;Fat malabsorption;
SDG_3;2779192497;Fat necrosis;
SDG_3;2777195935;Fat pad;
SDG_3;2909598748;Fat-Soluble Vitamin;
SDG_3;2779455247;Fatal familial insomnia;
SDG_3;2776551325;Fatality Analysis Reporting System;
SDG_3;63101894;Fate mapping;
SDG_3;2908894410;Fatigue fractures;
SDG_3;2781144285;Fatty acid amide hydrolase;
SDG_3;2777129432;Fatty acid desaturase;
SDG_3;2776991927;Fatty acid metabolism;
SDG_3;48289651;Fatty acid synthase;
SDG_3;2776941171;Fatty acid synthesis;
SDG_3;2776834966;Fatty acid-binding protein;
SDG_3;2909859866;Fatty acids.nonesterified;
SDG_3;2910617863;Fatty infiltration;
SDG_3;2778772119;Fatty liver;
SDG_3;2778116356;Fatty streak;
SDG_3;14982423;Faux pas;
SDG_3;2779772310;Favipiravir;
SDG_3;2779931124;Fc receptor;
SDG_3;2908630645;Fc-Gamma Receptor;
SDG_3;16837860;Fear conditioning;
SDG_3;2779553940;Fear of falling;
SDG_3;2781240336;Fear of negative evaluation;
SDG_3;100798922;Fear processing in the brain;
SDG_3;23332255;Fear-potentiated startle;
SDG_3;2779992300;Feather meal;
SDG_3;2780529513;Feather pecking;
SDG_3;2909621675;Febrile convulsions;
SDG_3;2778850193;Febrile neutropenia;
SDG_3;2780760677;Febrile seizure;
SDG_3;2780932893;Febuxostat;
SDG_3;2910926096;Fecal Excretion;
SDG_3;2778691342;Fecal impaction;
SDG_3;2776813522;Fecal incontinence;
SDG_3;2779158730;Fecal occult blood;
SDG_3;2780065859;Feed additive;
SDG_3;22830521;Feed conversion ratio;
SDG_3;2911017463;Feeding Regimen;
SDG_3;2910992547;Feeding difficulty;
SDG_3;2776552082;Feeding disorder;
SDG_3;2909240200;Feeding problems;
SDG_3;2778045676;Feeding tube;
SDG_3;2776967454;Fel d 1;
SDG_3;2781011581;Felbamate;
SDG_3;2780980013;Feline calicivirus;
SDG_3;2777841672;Feline immunodeficiency virus;
SDG_3;2779937474;Feline infectious peritonitis;
SDG_3;2779692357;Feline leukemia virus;
SDG_3;2779162054;Feline panleukopenia;
SDG_3;2776347271;Felis;
SDG_3;2780648877;Felodipine;
SDG_3;2778491709;Felty's syndrome;
SDG_3;2911058409;Female Reproductive Tract;
SDG_3;2781245937;Female athlete triad;
SDG_3;2911190798;Female breast cancer;
SDG_3;2908941073;Female dog;
SDG_3;2911070188;Female genital tuberculosis;
SDG_3;2779647306;Female infertility;
SDG_3;2909943900;Female pelvis;
SDG_3;2776069743;Female reproductive system;
SDG_3;2910818013;Female sex hormones;
SDG_3;2776710140;Female sexual dysfunction;
SDG_3;2909039098;Female sexual function;
SDG_3;136064195;Female sperm storage;
SDG_3;2779500161;Femicide;
SDG_3;2910567016;Femoral Neck Fractures;
SDG_3;2908814104;Femoral Neoplasms;
SDG_3;2909197150;Femoral Shaft Fracture;
SDG_3;2779723990;Femoral artery;
SDG_3;2781041657;Femoral canal;
SDG_3;2910873209;Femoral epiphysis;
SDG_3;2780012534;Femoral fracture;
SDG_3;2779100257;Femoral head;
SDG_3;2778825823;Femoral hernia;
SDG_3;2775854910;Femoral neck;
SDG_3;2780394545;Femoral nerve;
SDG_3;2910889195;Femoral nerve block;
SDG_3;2778854125;Femoral vein;
SDG_3;2779961238;Femoroacetabular impingement;
SDG_3;2780554211;Femur;
SDG_3;2909539381;Femur bone;
SDG_3;2909055277;Femur head necrosis;
SDG_3;2911218769;Femur length;
SDG_3;2781348000;Fenbendazole;
SDG_3;2777942826;Fenestration;
SDG_3;2779638493;Fenfluramine;
SDG_3;2778110834;Fenofibrate;
SDG_3;2779867896;Fenoldopam;
SDG_3;2778721380;Fenoprofen;
SDG_3;2775906890;Fenoterol;
SDG_3;2779683535;Fenoxycarb;
SDG_3;2781072394;Fentanyl;
SDG_3;2778952445;Feral cat;
SDG_3;70412867;Ferredoxin-thioredoxin reductase;
SDG_3;2910195722;Ferric Compounds;
SDG_3;2780116811;Ferric reducing ability of plasma;
SDG_3;2778319317;Ferritin;
SDG_3;2776710925;Ferroportin;
SDG_3;2780189389;Ferrous Fumarate;
SDG_3;2911214630;Ferroxidase activity;
SDG_3;2909948449;Fertile Period;
SDG_3;159879943;Fertilisation;
SDG_3;518429986;Fertility;
SDG_3;2777904497;Fertility preservation;
SDG_3;2777807311;Ferula;
SDG_3;2909801847;Ferumoxytol;
SDG_3;2908952752;Fetal Alcohol Spectrum Disorder;
SDG_3;2908752173;Fetal Body Weight;
SDG_3;2908634915;Fetal Bradycardia;
SDG_3;2908525482;Fetal Heart Rate Variability;
SDG_3;2911133154;Fetal Kidney;
SDG_3;2908667503;Fetal Tissue Transplantation;
SDG_3;2777601104;Fetal alcohol syndrome;
SDG_3;2779753670;Fetal circulation;
SDG_3;2780109559;Fetal distress;
SDG_3;2777162553;Fetal echocardiography;
SDG_3;2909926029;Fetal electrocardiogram;
SDG_3;2910854686;Fetal exposure;
SDG_3;2777498106;Fetal fibronectin;
SDG_3;2779811377;Fetal head;
SDG_3;2909558360;Fetal heart rate monitoring;
SDG_3;2776317666;Fetal hemoglobin;
SDG_3;2908651168;Fetal lung maturity;
SDG_3;2781291890;Fetal macrosomia;
SDG_3;2780899479;Fetal membrane;
SDG_3;2776975863;Fetal movement;
SDG_3;2910620828;Fetal period;
SDG_3;54942250;Fetal position;
SDG_3;2778261374;Fetal protein;
SDG_3;2777122282;Fetal surgery;
SDG_3;2909561334;Fetal therapy;
SDG_3;2779820218;Fetal viability;
SDG_3;2780193778;Fetlock;
SDG_3;2777303991;Fetoscopy;
SDG_3;2778541144;Fetuin;
SDG_3;172680121;Fetus;
SDG_3;62649737;Feulgen stain;
SDG_3;2779310458;Fever of unknown origin;
SDG_3;2910212926;Fever therapy;
SDG_3;2776711289;Fexofenadine;
SDG_3;2909034695;Fiberoptic bronchoscope;
SDG_3;2780495800;Fiberscope;
SDG_3;2776933373;Fibrate;
SDG_3;2777356233;Fibrillation;
SDG_3;76334062;Fibrillin;
SDG_3;54173615;Fibrin;
SDG_3;2910236285;Fibrin Monomer;
SDG_3;2910882873;Fibrin Tissue Adhesive;
SDG_3;2781472170;Fibrin glue;
SDG_3;2779036427;Fibrinogen;
SDG_3;2908784252;Fibrinogen levels;
SDG_3;2910879202;Fibrinogen receptor;
SDG_3;2781082648;Fibrinoid necrosis;
SDG_3;2776825266;Fibrinolysis;
SDG_3;2909817843;Fibrinolytic agent;
SDG_3;2910604149;Fibrinolytic therapy;
SDG_3;2910045388;Fibrinopeptide;
SDG_3;2781105215;FibroTest;
SDG_3;2776524808;Fibroadenoma;
SDG_3;111798993;Fibroblast activation protein, alpha;
SDG_3;74373430;Fibroblast growth factor;
SDG_3;114276007;Fibroblast growth factor 23;
SDG_3;82867764;Fibroblast growth factor receptor;
SDG_3;49418065;Fibroblast growth factor receptor 1;
SDG_3;50044444;Fibroblast growth factor receptor 2;
SDG_3;147708747;Fibroblast growth factor receptor 3;
SDG_3;66400584;Fibroblast growth factor receptor 4;
SDG_3;2781218938;Fibrocartilage;
SDG_3;2908603972;Fibrocystic Breast Disease;
SDG_3;75786153;Fibrocyte;
SDG_3;2777995074;Fibrodysplasia ossificans progressiva;
SDG_3;2910418102;Fibroepithelial Polyp;
SDG_3;2908889691;Fibroglandular Tissue;
SDG_3;2776324579;Fibrolamellar hepatocellular carcinoma;
SDG_3;2780724051;Fibroma;
SDG_3;2775983998;Fibromatosis;
SDG_3;2777418782;Fibromuscular dysplasia;
SDG_3;2777831278;Fibromyalgia;
SDG_3;2776495794;Fibrosarcoma;
SDG_3;2780559512;Fibrosis;
SDG_3;2779179121;Fibrous cap;
SDG_3;107641696;Fibrous capsule of Glisson;
SDG_3;2909457707;Fibrous connective tissue;
SDG_3;2781362533;Fibrous dysplasia;
SDG_3;2911185892;Fibrous layer;
SDG_3;106207104;Fibula;
SDG_3;2781307118;Fick principle;
SDG_3;124594742;Ficolin;
SDG_3;5362183;Ficoll;
SDG_3;2909441988;Ficus religiosa;
SDG_3;173974348;Fiducial marker;
SDG_3;2908903985;Field Dependence-Independence;
SDG_3;60120401;Field cancerization;
SDG_3;2909470327;Field independence;
SDG_3;190684412;Filaggrin;
SDG_3;8439097;Filamentous haemagglutinin adhesin;
SDG_3;2777629521;Filariasis;
SDG_3;2780376107;Filarioidea;
SDG_3;2779171977;Filgrastim;
SDG_3;2779630084;Filipin;
SDG_3;2909635242;Filling defect;
SDG_3;2777245867;Filoviridae;
SDG_3;119584498;Filtration fraction;
SDG_3;2910758160;Filtration surgery;
SDG_3;2778991078;Filum terminale;
SDG_3;2909630593;Financial Contributions;
SDG_3;2779327488;Financing cost;
SDG_3;2775874879;Finasteride;
SDG_3;2910015671;Fine needle biopsy;
SDG_3;2908863629;Fine-needle aspirate;
SDG_3;2776170712;Fine-needle aspiration;
SDG_3;2909339994;Finger injury;
SDG_3;2777781587;Finger joint;
SDG_3;2909705744;Finger size;
SDG_3;52601983;Finger vein recognition;
SDG_3;2777580121;Fingerstick;
SDG_3;2776036978;Fingolimod;
SDG_3;60729714;Finkelstein's test;
SDG_3;122156500;Fire protection;
SDG_3;145725615;Fire protection engineering;
SDG_3;2776619914;Fire suppression system;
SDG_3;2779933021;Firming agent;
SDG_3;2778897197;First aid;
SDG_3;171041071;First language;
SDG_3;2910547128;First metatarsal;
SDG_3;2909705220;First myocardial infarction;
SDG_3;201253974;First pass effect;
SDG_3;2909003432;First pregnancy;
SDG_3;2776987312;First responder;
SDG_3;2909788923;First revision;
SDG_3;2910815795;First tooth;
SDG_3;2779862289;First-degree relatives;
SDG_3;2777606882;Fish bone;
SDG_3;84699688;Fish gill;
SDG_3;2775960889;Fish hook;
SDG_3;2779946292;Fish oil;
SDG_3;116003164;Fish physiology;
SDG_3;2778570954;Fishing lure;
SDG_3;2776894844;Fissipedia;
SDG_3;2910636389;Fissure sealant;
SDG_3;2780573568;Fist;
SDG_3;2776341189;Fistula;
SDG_3;2779294768;Fistulectomy;
SDG_3;2777887063;Fistulotomy;
SDG_3;2780643433;Five-year survival rate;
SDG_3;98516739;Fixation (histology);
SDG_3;168654126;Fixation (psychology);
SDG_3;137230775;Fixation (visual);
SDG_3;2780848204;Fixative;
SDG_3;2776510725;Fixed prosthodontics;
SDG_3;2776623344;Fixed-dose combination;
SDG_3;2777150564;Flaccid paralysis;
SDG_3;2910624143;Flaccidity;
SDG_3;2778217840;Flail chest;
SDG_3;2778162197;Flake;
SDG_3;2780395675;Flank;
SDG_3;2908832333;Flap necrosis;
SDG_3;2775913212;Flatulence;
SDG_3;2781355164;Flatworm;
SDG_3;2776146729;Flavin-containing monooxygenase;
SDG_3;2777510210;Flaviviridae;
SDG_3;2780568436;Flavivirus;
SDG_3;2779837460;Flecainide;
SDG_3;2910003435;Flexible endoscope;
SDG_3;2909532979;Flexor Carpi Ulnaris;
SDG_3;2909529084;Flexor Digitorum Longus;
SDG_3;2911014463;Flexor muscles;
SDG_3;2909496250;Flexor tendon repair;
SDG_3;28396438;Flip angle;
SDG_3;2779583982;Flocculus;
SDG_3;78577261;Floor plate;
